FOF_Halo_ID,Subhalo_ID,sigma_0_projecty,sigma_3_projecty,sigma_5_projecty,sigma_10_projecty
19333270,11107514,472.46957834157513,472.46957834157513,3.8429730286404298,4.295112934645369
19351414,11120068,166.64718384276134,193.08626196555386,192.65914142770941,191.9310484706412
19374874,11131131,183.25546673917253,2.5211392578866714,2.5211392578866714,6.093287283922219
19394788,11142790,158.824676323136,75.20647293985314,76.72344092061509,44.029002081006325
19408902,11153148,3.414793568662475,3.414793568662475,3.414793568662475,3.414793568662475
19427584,11166471,14.058897887573501,14.058897887573501,12.552011314568619,289.26244433488927
19446213,11176939,194.4035635497321,197.59907065481679,197.59907065481679,195.56630762338222
19462987,11188792,1.2242055381681332,1.1240968765326622,1.102830642499383,4.195902380859485
19481408,11197378,937.7266436049646,937.7266436049646,937.7266436049646,4.7178681113176975
19497330,11207141,4.767250659195357,4.128690259612534,2.5347058632028694,1.2166388594543702
19515253,11218433,12.485875594565922,12.48233877098186,10.83285300471736,12.48233877098186
19531845,11228086,662.5706859106776,660.9430145725506,662.5706859106776,662.5706859106776
19553444,11237694,795.4967464080559,795.4967464080559,795.4967464080559,152.13381776636143
19572112,11246658,852.1907428372757,1.1595288062175462,1.1595288062175462,4.205809564535742
19588595,11257278,1.1007031250928714,1.1007031250928714,1.1007031250928714,1.2443145290850914
19605496,11266879,512.331606463703,512.331606463703,512.331606463703,7.473297943318065
19620393,11276232,5.951505190046979,3.687621360575933,2.8088205957982115,5.017331529233278
19639304,11285712,705.4554658283341,705.4554658283341,2.5665689777330702,11.006749633182922
19656440,11296546,803.6189577001767,803.6189577001767,1.1940780977934868,1.1940780977934868
19670585,11305371,1.2423841146057502,2.7272014328137537,2.7272014328137537,4.338943387537871
19684745,11314416,1.0302674611138858,1.09849921584927,1.09849921584927,1.263569136271509
19701990,11323149,1.131888377823722,1.131888377823722,1.131888377823722,1.131888377823722
19718167,11331342,6.130008415862256,6.130008415862256,4.622624214530485,1.065774113814202
19733768,11340440,22.076989070089624,21.56124781402224,18.083077661359606,12.651194391230316
19747928,11349111,712.5225359929024,712.5225359929024,712.5225359929024,16.880918382169884
19763728,11357577,351.5629831474593,350.01181350225977,351.5629831474593,351.5629831474593
19777400,11365858,268.59992038963475,270.2566477548263,271.86790121352874,273.48975328167694
19788656,11372872,2.800022165012231,1.1664888930957944,2.5225030206073145,2.6924757513565556
