FOF_Halo_ID,Subhalo_ID,sigma_0_projectx,sigma_3_projectx,sigma_5_projectx,sigma_10_projectx
19553444,11237694,762.1234250337565,762.1234250337565,762.1234250337565,15.255160253295033
19572112,11246658,20.591921235011952,2.5899506426227865,1.294124513001472,6.0100666928186675
19588595,11257278,1.071120401470466,1.071120401470466,1.1804303324522345,2.7131645683700913
19605496,11266879,506.25378414440263,506.25378414440263,2.5549667181370594,4.172469640741362
19620393,11276232,4.855584019100249,4.855584019100249,4.855584019100249,7.166509198654392
19639304,11285712,698.1849782877001,698.1849782877001,2.544997032710006,6.233088554633625
19656440,11296546,723.1436383657664,1.1374396074342032,1.1374396074342032,1.1374396074342032
19670585,11305371,829.6054065539665,1.1451127518603814,2.48633330693129,5.81635861511582
19684745,11314416,1.2138229253711426,1.2138229253711426,1.2138229253711426,1.1524394165501086
19701990,11323149,2.823515462664946,2.823515462664946,2.823515462664946,1.1996085676907968
19718167,11331342,5.781493387800926,5.774336950593356,4.139398346089672,2.6195590275386613
19733768,11340440,16.980916758239076,19.41973641584974,17.77787377730547,14.885613885099318
19747928,11349111,853.8788821098404,853.8788821098404,853.8788821098404,7.045002986316082
19763728,11357577,376.28474963869326,376.28474963869326,376.28474963869326,376.28474963869326
19777400,11365858,649.878665735937,646.5406557790642,648.1789533802532,649.8215762953919
19788656,11372872,6.050907967707632,2.830505916645484,1.2085418882953416,0.9468069969511522
