FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
18079516,10402165,675.8351472719601,676.2212999196433,676.2212999196433,2.399985515876893
18103755,10416348,594.1103127840395,1.423425978410797,1.423425978410797,1.2789983765315742
18130967,10431576,2.6019744883100326,1.2019390463115123,1.2019390463115123,1.2019390463115123
18157149,10447809,9.507271825043516,16.76259293356705,13.7045979686391,9.999621387877276
18186894,10464248,658.5736863028507,659.8154761565752,1.2212920138176682,1.2212920138176682
18219526,10480760,1.2447148661323684,1.2447148661323684,1.2447148661323684,1.3001429427462925
18245740,10496063,2.7578283829473453,2.712622141465086,2.712622141465086,4.968342018105435
18270342,10511936,3465.785964668436,3522.8558293065325,3522.8558293065325,3492.6517691949743
18303549,10527840,859.7039637267729,2.428283913465586,1.2596814857507999,4.471427217208416
18328240,10542006,190.76400402465387,328.9859561868558,257.5787625820076,242.32813768328046
18353689,10556853,14.558481911704483,16.001499507816664,17.48259906628006,16.001499507816664
18382237,10571412,1.0364732502655423,1.0527089072118678,1.322010037664229,1.3091185182701306
18409107,10585046,1.1271647732972918,1.1271647732972918,1.1271647732972918,1.1271647732972918
18439248,10599969,1402.6596446820706,1126.1635226147507,1126.1635226147507,1123.5792474928755
18465945,10615899,454.08503360149126,1.1684056488221308,1.3503047530164942,1.2026021308020578
18492314,10629545,763.1600517152543,762.1076266385192,55.20619517675405,56.47445708296195
18517634,10644190,176.58313426523202,2.861114030160934,4.370275679378886,7.163310854437769
18541320,10658126,2035.6099999152339,1654.1310426706539,1654.1310426706539,1655.7752235382131
18563130,10671821,1.182411081421016,1.161667066971851,1.161667066971851,1.161667066971851
18588077,10686468,1.2875234501579214,2.8208567844033667,2.8208567844033667,3.6153670952254195
18614771,10699541,1.3492671342988816,1.128606600315137,1.128606600315137,5.709781275178635
